coin,view,fold,feature,importance
SOL,V3,1,SENT_FEAR,0.03371725603938103
SOL,V3,1,SENT_D_FEAR,0.03049197420477867
SOL,V3,1,WEEK_RET_1W,0.03782984986901283
SOL,V3,1,WEEK_RSI_1W,0.029495246708393097
SOL,V3,1,WEEK_MA_CROSS_1W,0.030662154778838158
SOL,V3,2,open,0.029041729867458344
SOL,V3,2,high,0.030212651938199997
SOL,V3,2,low,0.02925359643995762
SOL,V3,2,close,0.03220298886299133
SOL,V3,2,volume,0.028029492124915123
SOL,V3,2,RET_1D,0.02999201789498329
SOL,V3,2,RET_5D,0.0314401276409626
SOL,V3,2,RET_20D,0.03663594275712967
SOL,V3,2,TECH_RSI14,0.03176004812121391
SOL,V3,2,TECH_RSI30,0.04187550023198128
SOL,V3,2,TECH_MACD,0.03432861343026161
SOL,V3,2,TECH_MACD_SIG,0.029939066618680954
SOL,V3,2,TECH_MA5R,0.03067317046225071
SOL,V3,2,TECH_MA20R,0.03117278777062893
SOL,V3,2,TECH_MA50R,0.03310975432395935
SOL,V3,2,VOL_ATR14,0.03181249648332596
SOL,V3,2,BAND_BB_W,0.03348347917199135
SOL,V3,2,BAND_KC_W,0.03288966789841652
SOL,V3,2,PX_OBV,0.03453413397073746
SOL,V3,2,VOL_Z20,0.0349605567753315
SOL,V3,2,DERIV_OI_D1,0.031864795833826065
SOL,V3,2,DERIV_OI_PCT1,0.03733297064900398
SOL,V3,2,DERIV_FUND_Z7,0.0335220992565155
SOL,V3,2,DERIV_LSR_D1,0.0
SOL,V3,2,FLOW_LIQ_NET,0.03410126641392708
SOL,V3,2,FLOW_LIQ_ABS,0.033641934394836426
SOL,V3,2,FLOW_TAKER_IMB,0.0
SOL,V3,2,EXBAL_PCT_1D,0.0
SOL,V3,2,SENT_FEAR,0.03406010940670967
SOL,V3,2,SENT_D_FEAR,0.034194353967905045
SOL,V3,2,WEEK_RET_1W,0.034492041915655136
SOL,V3,2,WEEK_RSI_1W,0.03216061741113663
SOL,V3,2,WEEK_MA_CROSS_1W,0.047281984239816666
SOL,V3,3,open,0.029283573850989342
SOL,V3,3,high,0.0310444887727499
SOL,V3,3,low,0.033638305962085724
SOL,V3,3,close,0.037069883197546005
SOL,V3,3,volume,0.03101346455514431
SOL,V3,3,RET_1D,0.03157962113618851
SOL,V3,3,RET_5D,0.03353114426136017
SOL,V3,3,RET_20D,0.03830499202013016
SOL,V3,3,TECH_RSI14,0.035212501883506775
SOL,V3,3,TECH_RSI30,0.038287222385406494
SOL,V3,3,TECH_MACD,0.03145362436771393
SOL,V3,3,TECH_MACD_SIG,0.031027136370539665
SOL,V3,3,TECH_MA5R,0.033273667097091675
SOL,V3,3,TECH_MA20R,0.03583649545907974
SOL,V3,3,TECH_MA50R,0.03678944706916809
SOL,V3,3,VOL_ATR14,0.029790354892611504
SOL,V3,3,BAND_BB_W,0.040489550679922104
SOL,V3,3,BAND_KC_W,0.031611163169145584
SOL,V3,3,PX_OBV,0.03751859441399574
SOL,V3,3,VOL_Z20,0.034807197749614716
SOL,V3,3,DERIV_OI_D1,0.027663011103868484
SOL,V3,3,DERIV_OI_PCT1,0.03397355601191521
SOL,V3,3,DERIV_FUND_Z7,0.03458186239004135
SOL,V3,3,DERIV_LSR_D1,0.0
SOL,V3,3,FLOW_LIQ_NET,0.036903053522109985
SOL,V3,3,FLOW_LIQ_ABS,0.034436602145433426
SOL,V3,3,FLOW_TAKER_IMB,0.0
SOL,V3,3,EXBAL_PCT_1D,0.0
SOL,V3,3,SENT_FEAR,0.03310133516788483
SOL,V3,3,SENT_D_FEAR,0.0333808958530426
SOL,V3,3,WEEK_RET_1W,0.03031027689576149
SOL,V3,3,WEEK_RSI_1W,0.031275469809770584
SOL,V3,3,WEEK_MA_CROSS_1W,0.02281147614121437
